frames,dst_entropy,src_entropy,proto_entropy,bps_in,bps_out,flows,attack
130,0,0,0.285251767,28219.00124,2937.6,4137.50632,0
425,2.825692314,2.968958012,0.041225544,354300.9522,39974.4505,115965.8618,1
221,2.825692314,2.968958012,0.064081516,200281.6448,16888.08881,117357.8381,1
1123,0,0,1.310913723,13391.84855,1172.917292,2799.466021,0
544,0,0,1.389579771,21660.71088,2086.191381,4800.18196,0
3745,0,6.60385619,1.35046541,5159.374854,422.146712,13.77903126,1
981,0,0,0.660406777,15170.99323,2023.595281,2802.801243,0
134,0,0,0.030497216,16286.71207,1956.8,4256.788129,0
2489,2.120323846,2.247699349,0.164794494,36445.52589,5922.192219,49416.31881,0
87,0.82126838,1.114618513,0.931743382,66882.46937,2120,22634.26903,0
1150,0,5.97366069,1.220510446,6163.480869,1082.159116,12662.41385,1
108,0.082143051,6.109508058,1.619818097,82060.78031,5865.895697,16401.60172,1
20579,0,6.396307315,0,926.4001334,235.6047527,0.590372082,1
449,0,0,1.449717758,19462.11087,1956.9957,2.763743585,0
324,0,5.89856294,0.416154633,96613.59767,15574.44256,1807.00919,1
386,1.457316401,1.457316401,0.868451549,24354.05625,2153.6,4792.852701,0
11119,1,1,0,11428.63404,1681.645088,435.9185368,1
1236,0.904381458,6.276307315,1.1724782,39541.09712,9005.202081,9227.616249,1
146,0,0,1.34191768,13305.46022,1302.4,4104.866244,0
428,0,0,1.083084559,21772.45946,2120.212021,3562.606794,0
140,0.954923681,0.954923681,0.624533682,21278.22083,2120,4584.571348,0
1107,2.266543657,2.266543657,1.490755905,26472.48029,2585.6,6363.400815,0
1721,0,0,0.681070728,14851.55136,2086.4,3502.349309,0
1255,0.197453004,6.402925278,0.404944724,6108.646698,1339.091096,1806.228427,1
3028,0,6.46875844,0,907.2470447,0,562.3107001,1
541,0.584238812,6.456307315,1.078089051,4195.08009,388.8777756,2.131622831,1
8,0,6.290874044,1.34964593,339255.1215,82871.14956,85190.08303,1
7,0,6.270672024,1.401456506,348241.5878,64426.73257,79006.61535,1
113,0,0,0.394330999,21771.21579,2163.2,4111.60888,0
2,0,6.28875844,0,1006.958654,0,2347.620563,1
508,0,5.821209565,0.077694876,8106.274485,523.2523252,1768.551604,1
295,0,0,0.271741953,27487.06649,2909.090909,2191.199412,0
1506,2.957590528,2.994458897,1.15598034,12520.47319,1251.325133,12736.16562,1
50,1.567843823,1.567843823,0.62452393,25427.23592,2120,6777.840392,0
1516,2.957590528,2.994458897,0.921395164,12598.48711,1251.325133,8652.820981,1
69,0.169826086,5.990551086,0.169412989,210798.5685,72977.90315,62055.18729,1
4299,0,0,0.289932133,6611.640007,518.4518452,1.59E-86,0
4438,0,6.64385619,0.145933822,57028.7149,14603.66442,392477.8748,1
434,0,0,0.903652998,23250.44295,2086.4,3981.716748,0
2,0,0,1.32499307,20013.82493,1956.9957,1285.967131,0
908,0.989311716,0.989311716,0.376602617,13675.24723,1329.467053,6096.994422,0
47,0,0,0.250615822,18937.16095,2086.4,469.1467094,0
896,0,0,1.709347202,11595.39482,1172.8,54.75289414,0
4967,0,0,0.480594373,6998.192687,518.4,1.10E-21,0
681,0.917361313,0.917361313,1.129865211,12873.3621,1336,2938.335388,0
553,0,0,1.503739413,12782.77964,1302.530253,585.7205375,0
1041,0,6.09366069,1.019063696,12742.68689,6737.178846,11144.46581,1
451,0,1.542641963,0.056244614,45508.29446,3654.4,4898.688308,0
1648,2.824484601,2.963412506,1.452523985,15027.29054,1620.8,4163.626944,1
743,0,0,1.032360992,23997.05282,1990.20098,3647.840457,0
678,0.823146963,0.823146963,0.236053079,30932.05979,2489.6,3928.761201,0
1832,0,6.528346519,1.024587144,6762.91511,1944,5778.57075,1
138,0.952402841,0.952402841,0.259156502,21766.47033,2740.25195,2942.229835,0
686,2.825692314,2.968958012,0.952660653,18498.50832,4642.962963,3296.788616,1
208,0,0,1.537071968,14792.11347,1576,551.6037019,0
1448,0.080793136,6.56385619,1.640212382,6091.086259,532.8,105.7853788,1
1732,0,6.523561956,0.598424711,3608.693172,518.3481652,1825.676014,1
151,0.790644027,0.790644027,0.97679996,18285.12536,1990.4,4010.449598,0
45,0,6.64385619,0.005916138,895572.3821,505.2631579,2371375.298,1
541,0,0,1.163430925,22025.0902,2124.587541,2529.943415,0
745,0.842453231,0.842453231,0.152347225,22004.97941,2120,3550.212465,0
208,0.286396957,6.62385619,1.400229369,6957.398879,501.1508056,2005.965145,1
767,1.477296819,1.882827268,0.486136299,44136.85686,3654.765477,6273.833161,0
907,0,6.60385619,1.314598293,6580.885032,566.4566457,1736.327874,1
764,0,0,0.599658767,24669.34722,2153.815382,1821.863613,0
276,2.825692314,2.968958012,0.121601232,124051.8967,10510.65864,73845.23454,1
17377,0,6.261209565,0,36699.51677,19203.84269,1274.859879,1
146,0.810827763,0.810827763,0.786790035,18217.97468,2086.4,4733.080547,0
2524,0.904381458,6.42385619,1.737652294,8135.700779,742.4,2327.350855,1
589,0,6.64385619,0.014423426,3129452.335,456.182473,6391775.995,1
59,0,0,1.66004809,11068.81564,1302.4,1252.662893,0
208,0,0,0.755965562,21459.07612,2024.20242,2985.976558,0
24,0,6.64385619,0.047069383,895737.4492,505.2631579,1609396.964,1
305,0,0,0.190583504,32678.28912,7065.441258,51074.43751,0
4771,0.584238812,6.56385619,1.307670735,4502.220136,326.4,404.2185563,1
4880,2.824484601,2.963412506,0,8005.140241,545.6545655,515.6362675,1
2264,0.999711442,6.356307315,1.814676671,5467.421332,518.4,1567.7484,1
168,0,6.086111815,1.50508541,97621.54601,17099.2,9028.784086,1
725,0,0,0.568386325,25035.13356,2774.4,2055.645417,0
342,0.789929938,0.789929938,1.2872202,11837.64382,1336,4028.18145,0
323,0,0,1.056892397,13274.14905,1302.4,1250.925766,0
1590,0.85007241,0.9839244,0.958975304,19877.16376,2120,4372.41824,0
1008,0,0,0.901886957,12936.35892,1172.917292,1231.011318,0
493,1.533350469,1.533350469,0.388384879,22613.45738,1956.9957,4737.065082,0
4087,0,6.46875844,0,1142.22531,0,651.7759833,1
678,0,0,0.599244997,20154.74398,2120.212021,3468.62921,0
46,0.345752087,5.886842188,0.455772941,69732.44443,868.9530323,65218.71518,1
736,0.846421962,0.846421962,0.061518978,21096.95066,2086.191381,3529.717021,0
427,0,0,1.326590322,17181.49626,2248.8,2656.073011,0
75,1.725592623,1.725592623,1.087128341,28257.49785,2756.8,6180.310239,0
602,0,0,1.221131363,19196.79011,1766.223378,1740.483943,0
2313,0.302292189,5.547368785,1.275793522,7125.265041,545.6,1445.354957,1
117,0.960223861,0.958873971,0.710821248,21444.34207,2870.687069,4082.681996,0
1884,0,6.222642857,1.320352429,348241.5878,64426.73257,120667.0238,1
1050,0,0,1.21191374,21089.187,2086.608661,487.8009312,0
7358,0.436469817,6.48385619,0.605020692,5472.875912,422.4844969,9.881426227,1
672,0,6.60385619,0.82249687,7737.26294,523.0430871,1939.124975,1
448,0.999932651,0.994406888,1.564860594,19681.54431,2119.788021,2109.39947,0
2572,0.914926373,6.42385619,1.198702026,7371.406493,742.4,123.9895219,1
1705,0,6.275069801,0.947878748,340036.3491,76516.91572,79914.4763,1
472,0.842499363,0.842499363,0.541141382,32288.02601,3558.4,4146.108739,0
1100,0,0,1.011896118,14178.83288,1336,1668.417538,0
8,0,6.64385619,0.043390604,3633319.048,7107.375163,5474863.201,1
2351,0.893173458,6.42385619,1.638902761,33691.75449,7218.63441,11527.33342,1
269,2.825692314,2.968958012,0.123672052,405376.435,47580.84192,125904.4345,1
885,0.746123201,1.535543228,0.384268595,21079.56378,2494.4,4050.208559,0
1520,0,6.139599089,0.738056763,346336.0711,74181.98445,97144.81284,1
1252,0,0,1.306893928,28074.11285,2909.090909,1412.014777,0
502,2.825692314,2.968958012,0.295086632,28023.19701,3603.2,15369.16433,1
749,0,0,1.204949801,21357.90599,2086.4,2142.5322,0
243,0,0,1.202343353,15205.77588,2124.8,967.9138186,0
199,0.999898844,0.998934403,0.713296336,29038.40072,3251.2,5929.761179,0
41,2.968160879,3.004883184,0.965076634,11452.40868,1172.8,779.5412215,1
414,0.896396959,0.896396959,0.358631239,22024.37888,2086.4,3744.708352,0
500,0.286396957,6.18021091,0.739654806,91980.06069,3345.51495,72955.70073,1
40,0,0,0.575347814,19548.18893,2024,1766.635336,0
916,0,0,0.325213444,13160.97738,1172.917292,3692.820754,0
626,0.286396957,6.18021091,1.477156288,34653.59009,1872,1043.488331,1
2813,2.824484601,2.963412506,1.131307886,8686.246334,1139.2,754.7709721,1
1783,0,0,0.83044322,13379.27611,1335.866413,1978.734425,0
243,2.824484601,2.963412506,1.327340228,14366.01803,1542.4,5768.866831,1
788,0,0,1.012860384,23908.86011,1956.9957,3495.457761,0
1702,0,0,0.603252472,21648.89874,2120.212021,1637.257249,0
405,0,0,0.472950433,22711.93458,2120,2138.43388,0
6519,0.529360865,6.48385619,0.847707308,4521.629377,388.8777756,5.655829964,1
2001,0,0,0.455037957,7127.714919,518.4,2.54E-22,0
30,1.915322858,1.915322858,1.236316724,26886.75176,2456,8363.924627,0
3128,0.203905876,6.291238985,1.500449855,7701.174116,1094.4,1146.342484,1
1017,0.958726871,0.958726871,0.66328843,16769.873,1990.4,2749.762227,0
327,0,0,0.029933647,22186.96549,2086.4,1941.626387,0
947,0.476913096,0.476913096,1.034783664,21326.34382,2086.608661,13793.55624,0
1796,0,6.46875844,1.067805126,3277.81566,1236,1933.120906,1
1963,0.221940733,5.59981991,1.874676085,18094.80431,960,1152.16792,1
925,0.935548241,0.935548241,0.918618369,24087.03524,1990.59906,2883.317181,0
2,0,6.64385619,0.008918787,4372575.194,7439.887978,5863034.133,1
552,1.512372984,1.513860089,0.10022918,45299.04396,3636.8,8743.219105,0
1231,0,0,0,6480.000016,518.4,3.14E-24,0
124,0.998845536,6.376307315,0.711361813,4300.805302,422.4,1550.975171,1
284,0.426342091,6.172662035,1.661713407,36117.06894,14926.4,69806.23001,1
213,0.302292189,5.547368785,1.225194128,5729.029154,455.8176729,651.2363011,1
1435,0.080793136,6.56385619,1.465843737,5769.512174,523.2,457.4214334,1
571,0,0,1.22984235,15790.41702,2086.4,3520.55271,0
893,0,0,0.41135263,20971.8489,2024,1941.117249,0
505,0,6.62935662,0,1705.268768,127.3334643,3318.635163,1
860,2.956473531,3.004932784,1.120362432,12983.8204,1335.2,4901.217287,1
73,0.645586243,0.645586243,0.945885108,25696.61404,2888.288829,4751.974255,0
548,0.966507233,0.966507233,1.528669693,24690.46881,2120.212021,4611.644726,0
765,0,0,0.420123518,30409.97416,2472,3607.537342,0
745,0,6.64385619,1.027108121,6072.120658,619.2619262,809.8397908,1
106,0,0,1.149000679,21342.71727,2086.191381,2446.908272,0
2684,2.957590528,2.994458897,0.7902435,11807.87723,1284.671533,2367.500588,1
24258,0,6.30385619,0,380219.1467,83381.31095,46.01983142,1
744,0,0,0.909309531,14875.47322,1681.6,165.7500758,0
204,0,5.93491766,1.314111594,102254.6446,17099.2,4196.648863,1
1493,0,0,0.898210768,20266.96096,2120,487.5914421,0
11,0.993084179,0.993084179,0.141486034,15110.71365,1956.9957,2115.372046,0
377,0,0,0.187640473,27089.78986,2819.2,1775.166273,0
762,0.955025209,0.984871863,0.598666952,19970.05933,1990.59906,3593.017571,0
553,0,6.62935662,0,1423.068991,0,6729.073355,1
889,0,6.512669028,0,2232.585098,288.2241744,578.9882041,1
1120,0.322493362,5.906111815,1.202333161,6111.047048,456,3504.987069,1
594,2.957590528,2.994458897,1.560853159,10399.89058,1094.4,3782.07741,1
797,0,6.60385619,0.467378414,9534.698829,2108.091351,3351.670762,1
953,2.956473531,3.004932784,1.205234203,13288.21475,1284.928493,2251.167716,1
2020,0,6.28875844,0,1130.650808,0,774.475193,1
735,0,0,0.38758117,13806.35231,1336.133613,582.699148,0
314,0.781257072,0.781257072,0.032662292,23883.48336,2085.774268,4173.40901,0
306,0,0,0.258874859,21827.0484,2086.4,1415.058273,0
504,0.904381458,6.42385619,1.847740459,16154.7635,3859.2,1034.753238,1
1011,2.968160879,3.004883184,1.141870191,11321.80116,1284.928493,2620.217463,1
840,0.997401589,6.376307315,1.570071335,15471.18622,2515.2,142.4511333,1
71,0,0,1.069577551,19388.3851,2119.788021,1230.363421,0
9176,0.221940733,5.55981991,0.999931012,5678.109962,545.6,1.147095993,1
1936,0,0,1.14168446,21043.85336,1990.59906,2655.621492,0
779,0,0,0.993250225,26230.01389,4063.606361,341.3364782,0
674,0,0,1.741682308,13262.84968,1302.660532,1283.673129,0
5564,0,6.46875844,0,1108.8,0,339.2313834,1
230,2.824484601,2.963412506,1.520280801,14366.3258,1542.4,4480.326336,1
252,0,0,1.129302513,16343.09308,1705.429457,566.1353612,0
47,1.559898693,1.848218103,0.827127392,15740.1292,1587.2,12967.88046,0
1378,0.080793136,6.64385619,1.72418468,4645.729652,619.4477791,5204.832617,1
1395,0.194391858,6.62385619,0,2016.857367,303.2288255,6039.184843,1
553,0,0,0.796616628,13031.92696,1206.4,513.3621346,0
403,0.995378439,6.40875844,1.053692077,163532.5434,56153.6,151734.6787,1
665,0.999058236,0.999058236,0.600781256,17113.49909,1833.6,5442.562349,0
1765,0,0,1.173383177,19691.54478,1912,411.2519484,0
398,0,0,1.395412224,19450.47486,1896.189619,1199.65128,0
664,0,0,0.019594363,13930.88709,1302.4,1057.52144,0
938,0,0,1.561127171,21356.46677,2292.8,3137.990497,0
1340,0.080793136,6.64385619,1.301626878,1393192.804,483.2483248,14035.04582,1
242,0,0,0.525854796,45760.37004,3688,910.3191288,0
619,0,0,1.214757462,19230.25318,1766.223378,1525.655648,0
1368,0.969732167,0.969732167,1.326669835,20480.84798,1800,5187.354002,0
175,2.825692314,2.968958012,0.057853333,236277.705,24648,84761.34441,1
2532,0.080793136,6.56385619,1.077062623,6071.809991,523.0953809,247.0914485,1
39,0,6.62935662,0,1856.481935,0,2133.404696,1
552,2.957590528,2.994458897,0.970887705,12154.68839,1251.325133,4327.436115,1
1722,0,0,0,6220.722248,518.4,2.69E-18,0
826,1.578261172,1.578261172,0.769139271,15553.32659,2086.4,3144.533296,0
397,0,6.596307315,0.062099785,6121588.674,1838.216178,4855418.393,1
6138,0,6.28875844,0,1039.50274,0,110.0645448,1
1194,0,6.64385619,0.336390699,224104.7449,208405.9129,5557.830123,1
1222,1.573545119,1.573545119,1.307361795,15853.37215,1715.2,3329.238961,0
731,0.893173458,6.48385619,1.480633859,7142.847682,4190.4,20505.69696,1
131,0.322493362,5.97366069,1.203682996,6105.725341,455.9544046,1320.348407,1
259,0,0,1.967661894,25755.29829,2220.8,5067.043196,0
1050,0,5.91366069,1.157612772,6598.878569,523.2,170.0755062,1
1,0,6.64385619,0.076891424,2613728.704,8476.609356,3535211.294,1
75,0,0.993338297,1.024104466,18006.27466,2013.0013,3262.793863,0
3,0,6.64385619,0.157529697,435690.2973,102460.9324,7008009.826,1
2884,0,0,0.977904865,7127.727878,518.4518452,1.21E-06,0
3932,0.998845536,6.376307315,1.400861919,5673.954992,948.8,1.761948918,1
4,0,6.64385619,0.005672207,4177889.395,388.916675,1969741.341,1
3856,0,6.512669028,0,2017.615961,288.2241744,1588.244311,1
1767,0,0,1.361877806,11004.78476,1336.133613,80.87013445,0
674,0,0,0.945025092,20975.81349,2123.184777,1038.641777,0
573,0.799725615,0.799725615,0.663224035,20707.00635,1990.59906,6472.659229,0
958,0,0,1.975357943,14073.2623,1329.6,462.1147029,0
605,0,6.46875844,1.092912236,6276.617646,904,6952.777665,1
2786,1.499786848,1.499786848,1.707845062,26101.70075,2119.788021,1145.738856,0
887,0,6.64385619,0.999445008,6334.33037,456,805.3739256,1
194,0.996998063,0.996998063,1.158772488,21657.54266,2232,3327.648282,0
1452,0.141440543,6.64385619,1.607843098,5393.453178,748.2762067,2602.480979,1
594,1.373909365,1.373909365,0.380106386,30493.19305,3721.6,10040.54526,0
1801,0,0,0.679068028,21364.87389,2153.6,3757.955933,0
215,0.999995963,0.999995963,0.954421261,14840.30303,2124.8,4512.685517,0
1992,0.322493362,5.87366069,1.017191283,6191.294198,456,1072.166587,1
235,1.423354922,1.423354922,1.809306383,25003.09251,2120,5320.456725,0
19,0,6.64385619,0.014966068,956363.1896,5966.4,3500649.267,1
1278,0.934815765,0.934815765,1.576988563,15849.54419,1672,1638.857889,0
7472,0,6.539158811,0.461878793,4143.072805,399.0147783,80.05418991,1
55,0.958234605,0.958234605,0.663184181,19967.20285,2120,4449.311707,0
917,2.824484601,2.963412506,0.998687501,12535.91771,3155.515552,7158.741495,1
264,0.946387136,0.946387136,1.819106584,15652.87876,1734.4,2156.752573,0
211,0,0,0.79644714,19524.61251,2086.4,514.1364448,0
1284,0,0,1.859971421,14033.24126,1302.530253,3044.20784,0
670,0.959339573,0.960643003,0.50212363,22892.25019,2971.2,7311.53561,0
794,0.635459396,0.635459396,0.595948407,24295.6944,2870.687069,6167.307753,0
37,0,0,0.09439608,6480.1426,518.4,9.23E-09,0
1812,0.928217619,0.928217619,0.839652746,14003.45094,1336,4827.08388,0
2350,0,0,0,6739.614769,518.4518452,4.95E-67,0
279,0.166927584,5.941478777,0.303947739,184217.4064,63088.23529,62787.11423,1
4179,0,6.28875844,0,1154.68227,0,1166.860552,1
848,0,0,1.56857965,13602.97829,1691.2,862.0277968,0
266,2.825692314,2.968958012,0.280180552,136378.2242,10510.65864,79219.06386,1
788,0,0,1.885290025,25873.06252,2216,1466.34211,0
1942,0,0,0.262506076,21458.98119,2120,2181.644261,0
27,0,6.33366069,1.222845282,361745.8503,65403.10476,44532.46768,1
63,0,6.46875844,0,1142.22531,0,1842.748151,1
957,2.824484601,2.963412506,0.94462301,19394.68297,3592,5514.160364,1
529,0,0,0.648169029,24453.37166,2120,2749.945034,0
283,0.231076182,0.231076182,1.342875867,31206.03256,2086.4,17813.90638,0
540,0.274743314,6.62385619,1.382163198,1675.835495,453.3426999,5404.699943,1
427,0,0,1.28196924,13364.07084,1302.921168,657.5613122,0
504,0,6.50875844,1.776542454,46879.51414,1670.567057,3664.47802,1
241,0,0,0.653967825,22710.63067,2119.788021,5205.090877,0
2668,0,0,0,6998.516667,518.4,9.66E-112,0
32,0,6.64385619,0.002760883,4182001.434,1256.25125,2711928.846,1
423,0.843488532,0.932213434,1.081648463,24252.79616,2494.4,4220.091862,0
4603,0,6.56385619,0.089948203,352888.168,335829.6566,553.4141879,1
582,0.877597706,0.877597706,0.565262863,13166.82164,1336.133613,3467.275316,0
216,0,5.886111815,0.680855075,31471.29213,8457.605297,2693.019621,1
12032,0,6.42385619,0,7077.074904,1731.125456,733.2475324,1
2969,0,6.23366069,0.837123822,36699.51677,19203.84269,34824.14187,1
823,0,0,0.984789876,6609.638892,518.4,2.47E-40,0
3,0,6.522462501,1.181570154,95439.70499,97481.10831,143.0638072,1
1186,0,6.270672024,0.974257236,7049.820671,2506.934199,606.7560795,1
734,0.634309555,6.56385619,0.751214301,5563.753654,456.0912182,337.7119505,1
389,0.986366372,0.986366372,0.807918237,15515.51753,2086.608661,4121.056319,0
2823,0,0,0,6739.238899,518.4,2.37E-51,0
6433,0.141440543,6.416307315,0.085551254,1117.254257,756.302521,1075.668992,1
435,0,0,0,32366.54059,3558.4,3638.313496,0
574,0.958202886,0.959457196,0.314920783,21514.9272,2773.56793,4039.629486,0
765,1.118476657,0.161360281,0.955710715,67653.95772,2120,38737.81385,0
2393,0,0,1.44119467,19898.91087,1956.9957,11.94474051,0
381,0.080793136,6.58385619,0.959800653,5592.127525,436.8,1741.557537,1
10072,0.162775351,6.487942479,0.065519209,15176.10279,3437.971213,71770.83219,1
17982,0,6.32385619,0,1860.864557,335.5678989,164.3088628,1
5423,0.194391858,6.62385619,0,2790.386745,303.2288255,1396.649587,1
940,0,0,0.985327591,14604.80501,1632,3903.872977,0
616,0,0,0,6350.244496,518.4,3.73E-37,0
386,0.942969602,0.942969602,1.587797149,14343.47612,1638.563856,7212.499346,0
227,0,6.64385619,0.844333385,7564.464205,456.0456046,1519.587583,1
457,0.998845536,6.50385619,1.499035463,17127.31706,3558.044196,4285.360654,1
908,0,0,0.331439453,24137.82217,2024,1555.966165,0
466,0.957871955,0.957871955,0.505349674,20462.45192,1956.8,4860.537828,0
443,0,0,1.400293661,18161.51397,2248.8,1740.73787,0
9315,0,6.456307315,0.815406825,193008.6978,98201.39581,1834.958923,1
181,0,6.051014065,1.51836972,104839.1702,17099.2,6282.075661,1
321,0.893173458,6.42385619,1.638902761,33624.70227,6952.69527,13662.54642,1
366,0,6.64385619,1.447231,6110.624441,456,897.6261538,1
1877,0,0,1.724814882,24928.68328,2153.815382,532.5181149,0
5609,0.083542888,6.334962501,0,45636.10597,2618.518876,184.2964613,1
2295,0,0,0,7257.496372,518.4518452,1.40E-119,0
1700,0,0.993430971,1.104740204,64676.21393,5337.333733,4963.614908,0
558,0.607413934,0.95852921,1.003583405,55758.47222,1956.9957,29363.85394,0
97,0,0,0.246605224,19724.59638,2747.474747,1839.606725,0
116,0,0,0.747424579,25905.26199,2024.20242,338.544405,0
593,1.292465542,1.561554313,0.521516701,45004.75927,3721.227877,7452.970271,0
161,2.825692314,2.968958012,0.100256383,233875.6011,24648,97938.4811,1
624,0,6.11701824,0.604883749,7832.700557,724.8724872,1218.129721,1
894,0.963527195,0.961552076,1.109532459,24521.02567,2203.2,2592.705714,0
1465,0,0,0.525428909,21785.94274,2086.191381,2404.669229,0
1429,2.959345012,2.999927674,1.054552162,11785.64757,1329.6,2057.665092,1
3859,0,6.46875844,0,1955.2,129.6,832.5966994,1
158,0.844627779,0.844627779,0.249970426,21903.58115,2024,3430.353071,0
1235,2.959345012,2.999927674,0.675206417,13426.90252,1380.8,5381.349963,1
8,0.434993794,5.94346519,1.544461943,6954.639725,5309.869013,23627.23572,1
677,2.824484601,2.963412506,0,8197.146306,545.6545655,194.2430916,1
24523,0,6.316307315,0,3928.301369,882.8037192,0.6632487,1
9362,0,6.236307315,0,1117.254257,756.302521,95.21367699,1
728,0,0,0.734622176,22249.58104,2024.20242,2061.324318,0
394,0,0,1.202081326,13387.13403,1561.443856,265.6830449,0
22468,0,6.64385619,0,6033.471739,60594.68672,1.724346616,1
942,1.029556876,6.311499184,1.274023156,9009.963486,1479.218472,4235.922946,1
272,0,0,1.718162967,14169.45172,1900.8,758.4040043,0
257,0,0,1.481162898,12572.3083,1172.917292,640.3174469,0
1314,0,6.64385619,0.989514169,7339.219803,456.1368411,1817.779862,1
487,0.958444524,1.534325867,0.213818971,42602.7902,3688.737748,3476.375143,0
513,0,0,1.188179545,22360.48176,2147.2,669.4993752,0
188,0.080793136,6.58385619,1.206751106,5740.303924,652.7347265,916.3769223,1
108,0,6.341443614,1.222151882,9524.362543,2404.8,3039.822304,1
353,1.534565778,1.534565778,0.078189558,21481.79846,1990.4,3887.861053,0
163,0,6.46875844,0,1075.307531,0,1941.597327,1
248,0,0,0.503376333,21651.25187,2034.9965,192.4286382,0
20965,0,6.28875844,0,339255.1215,82871.14956,257.7030485,1
805,0.766889175,0.766889175,0.587083076,22838.59029,1956.8,4929.941858,0
3,0,0,1.898352663,17453.14559,1414.4,1778.908439,0
703,0,6.528346519,0,13926.32456,8773.033708,1487.713159,1
12,0,0,1.192137165,23467.21593,2336,3158.156316,0
785,0.997401589,6.376307315,1.941685179,14005.04023,2622.662266,1632.74728,1
1014,0.221940733,5.57981991,0.570731769,15766.8067,456,23.24726432,1
22233,1.415647267,4.740394575,0,11044.78671,2096.296296,0.553889698,1
528,0,0,1.132602204,17269.63971,1676.8,3204.639096,0
1442,0,6.556307315,0.302447315,6127200.684,2063.789114,160278.9308,1
1762,0,6.46875844,1.55997331,5000.341692,709.5290471,6898.343734,1
241,0,0,0.804625652,21518.4,2120,949.6315087,0
516,0,0,0.922632056,12019.14249,1172.917292,251.6759927,0
815,0,0,1.013139724,25222.64156,2024.20242,5397.760724,0
387,0,0,1.187731533,23961.91827,2086.4,1395.148921,0
558,1.304783418,1.846751666,0.410144562,47614.32168,6017.6,5646.885171,0
759,2.824484601,2.963412506,1.026009817,14010.48809,1654.234577,10069.02854,1
19038,0,6.58385619,0,2471.049325,1318.410635,1.571364163,1
50,0,0,0.963084292,20850.40505,2086.191381,1940.071181,0
1875,0.322493362,5.93366069,1.453333203,6816.02213,590.4,3478.891283,1
271,0,6.06875844,1.12057862,17405.50122,4537.967351,74176.8577,1
620,0.080793136,5.901209565,1.173552879,98169.85742,16313.75535,23353.18355,1
1298,0,6.46875844,0,839.9160084,0,2017.587453,1
916,0,0,1.30991861,13037.2157,1302.4,499.3445388,0
649,0.838488889,0.840010387,0.158772434,45369.75925,3688,3620.008778,0
196,0,6.178508855,0.976303473,410585.9425,74664.24022,112127.1432,1
2392,0.302292189,5.547368785,1.581274833,6406.688115,456.1368411,1424.674557,1
355,0.168363299,5.961703635,0.115973646,184336.8773,72977.90315,57603.1441,1
151,2.824484601,2.963412506,1.111214708,15544.41844,1672,1348.902621,1
961,0.998845536,6.376307315,1.129254642,5375.979005,456,3032.064869,1
3604,0,0,0.966067581,6609.625933,518.4,8.27E-49,0
584,0,6.46875844,1.963047032,6536.20596,904,2109.834499,1
21,2.824484601,2.963412506,0.983948241,23730.1038,4039.59604,2710.876766,1
308,0,0,1.736114281,14490.51471,2040,2693.085333,0
300,1.996585546,1.562297785,0.901947996,24495.13486,2774.122588,8321.547301,0
837,1.439717234,1.439717234,0.564052462,21868.24951,1990.4,5212.638005,0
525,0.557438185,6.56385619,0.983794076,13681.57751,2934.790528,4056.525603,1
391,0.135356585,0.257390761,1.047459735,21292.62653,2086.608661,46050.38095,0
2056,0,6.64385619,0.284472913,3053784.154,556.6330101,179903.8126,1
655,0.99492359,0.99492359,1.461830019,13655.92226,1336,4579.809452,0
813,0,0,0.76293227,13069.49949,1486.102779,630.5323369,0
2,0.088879696,5.927925706,0.776993847,148195.7953,60477.28171,66440.32926,1
819,0.993646839,0.99081777,0.066866067,22064.37147,2841.884188,3777.375093,0
36,0,0,0.427184359,24594.26252,2153.6,510.4723943,0
983,0,1.423385767,0.394649291,18999.62434,1990.20098,6261.076808,0
719,0,0,1.258646814,21642.21379,2740.8,2346.783532,0
3,0,6.004300084,0.821520096,365948.4503,73227.19141,45387.48988,1
390,0,0,0.91948844,16089.82835,2086.4,1890.778732,0
1072,0,6.15856294,1.41805783,62249.82325,13619.09599,37607.33335,1
20708,0,6.28875844,0.09613176,2424.116213,341.1530815,0.497716552,1
2369,0.959839258,0.937828171,0.12473391,21756.2944,2841.315868,2753.181902,0
143,0.904381458,6.11366069,1.438455848,34595.73226,9005.202081,15215.75612,1
887,0.999982764,0.999982764,0.358209842,13003.74164,1173.034607,3212.658755,0
1567,0,6.60385619,1.079433029,982636.8767,1238.523852,9068.299662,1
908,1.441428709,1.51582937,0.287225592,47559.06425,5069.893011,9765.131029,0
814,0,0,0.353289843,20596.54864,2153.6,869.9305929,0
723,0,0,0.993168664,13473.82139,1336.133613,135.7220716,0
890,0.986062721,0.994799671,0.246178875,26832.25415,2808,4644.720158,0
896,0,6.60385619,0.880972171,6321.633174,566.4566457,20.98105751,1
2078,0.221940733,5.55981991,1.432075569,6422.386334,456.0456046,0.108593497,1
688,0.86960346,0.831226477,0.503819537,26702.81225,2265.6,4290.935977,0
6787,0,0,0.21585793,6998.477804,518.4518452,3.02E-92,0
8,0,6.381209565,0.521699855,359043.4559,69043.29281,115138.479,1
844,0,0,0.409688936,21155.78622,2740.8,329.0799123,0
598,0,0,1.029684032,13672.16917,1302.530253,1189.360813,0
712,0,0,0.590210824,19856.53588,2180.8,262.1334274,0
308,2.959345012,2.999927674,0.633329443,10659.89407,1094.509451,5852.782207,1
630,0.884479175,0.884479175,0.6360126,17590.27815,1867.2,5849.59715,0
